date,MSFT_price,AAPL_price,TSLA_price,SNDL_price,NIO_price,F_price,AMC_price,AMD_price,AMZN_price,DIS_price,NFLX_price,LCID_price,NVDA_price,GPRO_price,PLUG_price,SNAP_price,FB_price,AAL_price,HOOD_price,PFE_price,BABA_price,ACB_price,BAC_price,VOO_price,ZOM_price,NOK_price,CCL_price,SPY_price,DAL_price,PLTR_price,OGI_price,SBUX_price,T_price,TWTR_price,TLRY_price,RIVN_price,MRNA_price,COIN_price,GME_price,CGC_price,BB_price,PYPL_price,GOOGL_price,KO_price,ZNGA_price,FCEL_price,GM_price,SPCE_price,UBER_price,GE_price,UAL_price,PSEC_price,NCLH_price,WKHS_price,NAKD_price,RBLX_price,ABNB_price,IDEX_price,SQ_price,BA_price,DKNG_price,CRON_price,DWAC_price,CHPT_price,NKLA_price,JNJ_price,VTI_price,SIRI_price,LUV_price,WMT_price,QQQ_price,GNUS_price,PTON_price,XOM_price,NKE_price,RIOT_price,MRO_price,WISH_price,ARKK_price,OCGN_price,SONY_price,JBLU_price,V_price,SOFI_price,RCL_price,BNGO_price,CPRX_price,RYCEY_price,CLOV_price,ET_price,PENN_price,COST_price,ZM_price,IVR_price,INTC_price,NRZ_price,INO_price,FUBO_price,GSAT_price,TSM_price
2021-01-28,238.93,137.09,835.43,0.825,58.37,10.72,8.63,87.52,3237.62,171.88,538.6,22.33,130.51,9.26,65.28,53.13,265.0,18.1,,35.86,260.76,11.7,30.32,347.13,0.953,4.69,19.74,377.63,40.08,35.66,1.91,98.15,28.8,51.57,18.7,,159.55,,193.6,40.33,14.65,237.79,1853.2,49.15,9.85,21.98,51.04,43.11,51.58,88.72,42.55,6.28,24.16,33.1,20.85,,187.37,3.97,219.91,197.23,56.17,10.48,,39.53,23.18,169.16,197.45,6.4,44.6,143.75,321.32,1.97,145.83,46.06,134.72,19.93,7.56,28.45,140.37,1.82,97.65,14.65,198.22,20.28,69.05,10.53,3.6,1.41,14.07,6.41,107.03,357.06,378.59,3.94,56.07,9.76,10.95,39.85,1.13,125.83
2021-01-29,231.96,131.96,793.53,0.815,57.0,10.53,13.26,85.64,3206.2,168.17,532.39,22.88,129.898,8.95,63.17,52.94,258.33,17.17,,35.9,253.83,11.15,29.65,340.18,0.92,4.56,18.67,370.07,37.96,35.18,1.83,96.81,28.63,50.53,18.1,,173.16,,325.0,40.07,14.1,234.31,1827.36,48.15,9.91,20.76,50.68,44.29,50.93,85.44,39.99,6.3,22.65,34.32,24.75,,183.63,3.87,215.96,194.19,54.11,10.35,,38.06,23.09,163.13,193.99,6.26,43.94,140.49,314.56,1.78,146.13,44.84,133.59,20.52,7.24,30.07,137.44,1.77,95.71,14.34,193.25,25.14,65.0,11.05,3.64,1.34,13.95,6.27,103.72,352.43,372.07,4.04,55.51,9.39,12.75,42.25,1.05,121.52
2021-02-01,239.65,134.14,839.81,1.21,56.99,10.83,13.3,87.66,3342.88,170.97,539.04,25.2,132.37,10.53,63.85,56.85,262.01,16.84,,35.8,264.69,11.2,29.96,345.77,1.1,4.89,18.8,376.23,37.82,33.96,1.82,98.58,28.65,52.66,19.1,,157.48,,225.0,40.06,14.63,241.85,1893.07,48.48,10.14,21.88,51.51,53.79,52.76,85.92,39.94,6.27,22.4,38.86,21.3,,180.44,4.34,221.94,195.84,54.64,10.2,,38.56,23.51,162.71,197.3,6.26,44.79,139.27,322.42,1.86,146.79,44.92,135.71,19.98,7.34,31.19,142.62,1.81,98.53,14.32,198.36,25.78,65.75,10.76,3.88,1.44,13.81,6.36,103.98,350.52,381.93,4.01,56.69,9.65,16.96,52.4,1.06,126.66
2021-02-02,239.51,134.99,872.79,1.04,55.77,10.86,7.82,88.86,3380.0,176.96,548.16,32.14,135.568,10.49,64.25,58.87,267.08,16.59,,34.99,254.5,12.7,31.03,350.74,1.08,4.53,19.45,381.55,,31.02,1.95,101.65,28.54,54.0,23.49,,158.58,,90.0,41.715,11.55,249.1,1919.12,48.96,10.33,21.43,52.72,48.58,56.46,89.92,40.83,6.41,22.94,34.21,13.651,,179.17,4.35,227.63,200.94,59.31,11.35,,38.16,23.0,161.25,200.13,6.2,45.62,140.77,327.68,1.8,147.73,45.63,139.59,21.49,7.38,29.15,146.89,3.26,99.24,14.43,202.61,24.33,68.68,12.02,4.23,1.37,13.97,6.53,110.61,355.58,391.84,3.84,58.0,9.94,15.09,48.46,1.04,128.44
2021-02-03,243.0,133.94,854.69,1.21,57.98,11.2,8.97,87.89,3312.53,176.43,539.45,29.49,135.305,10.5,67.38,59.26,266.65,17.6,,34.84,263.43,13.75,31.58,351.09,1.14,4.7,20.44,381.85,39.78,31.76,2.36,101.02,28.51,54.58,26.31,,165.86,,92.41,44.94,12.0,251.9,2058.88,48.77,10.26,22.88,54.25,57.12,57.12,89.6,42.04,6.54,23.61,36.05,18.3,,185.72,4.42,227.94,207.39,60.11,12.25,,40.47,24.43,160.5,200.43,6.18,46.55,141.2,326.38,1.81,147.17,47.42,138.63,22.85,7.8,28.99,146.11,2.81,111.31,15.0,201.36,24.95,69.42,11.85,4.47,1.35,13.95,6.67,109.05,355.21,380.47,3.74,57.68,9.8,14.56,49.1,1.08,127.5
2021-02-04,242.01,137.39,849.99,1.15,57.6,11.37,7.09,87.84,3331.0,180.23,552.16,30.22,136.643,10.37,67.67,58.31,266.49,17.4,,34.89,266.96,13.07,32.5,355.02,1.5,4.37,21.05,386.19,40.93,32.05,2.41,103.64,28.89,56.51,26.78,,173.31,,53.5,44.14,12.15,270.43,2053.63,49.01,10.29,23.76,54.13,54.72,57.85,91.6,42.41,6.61,24.4,41.34,17.55,,195.8,5.29,237.72,210.64,63.16,12.19,,41.01,24.42,161.99,202.97,6.12,49.13,142.53,330.24,1.95,157.53,48.33,140.63,23.08,7.81,29.3,148.35,3.25,110.88,15.95,209.25,25.06,70.84,11.18,4.23,1.37,12.23,6.75,118.34,355.85,389.98,3.8,58.79,10.0,12.6,51.05,1.1,128.15
2021-02-05,242.2,136.76,852.23,1.13,56.67,11.51,6.83,87.9,3352.15,181.16,550.79,34.65,135.91,8.385,65.77,63.64,268.1,17.19,,34.92,265.67,12.8,32.37,356.44,1.91,4.22,21.31,387.71,41.15,34.05,2.34,106.48,28.93,56.78,25.72,,176.24,,63.77,42.93,13.23,269.44,2088.83,49.65,10.68,23.92,54.41,54.34,58.58,91.2,42.14,6.84,24.72,40.61,16.5,,195.31,4.95,240.38,207.93,63.87,12.01,,40.56,23.6,164.45,204.11,6.11,50.05,144.36,331.36,1.88,148.3,49.95,145.11,23.38,7.94,28.6,149.46,5.25,116.71,15.8,208.77,23.1,71.58,11.05,4.37,1.37,12.93,6.72,128.91,355.17,419.59,3.85,58.18,10.02,12.84,48.78,1.17,127.78
2021-02-08,242.47,136.91,863.42,1.28,59.07,11.56,6.18,91.47,3322.94,190.0,547.92,32.88,144.387,8.14,66.19,63.78,266.58,17.77,,34.82,262.59,14.87,33.09,359.07,2.7,4.26,21.61,390.51,43.24,36.05,3.3,106.26,28.77,58.2,30.09,,185.98,,60.0,43.87,13.76,282.17,2084.52,49.92,11.02,26.39,56.88,56.25,59.29,92.88,44.35,6.72,25.01,39.65,17.1,,200.43,5.43,259.97,211.95,61.97,12.82,,40.83,23.5,164.92,205.94,6.06,52.24,145.03,333.58,2.1,144.99,52.1,143.41,32.79,8.98,28.21,153.31,15.81,115.62,16.46,206.89,23.0,70.7,11.65,4.54,1.34,12.37,7.06,121.23,359.83,410.81,3.86,59.16,10.12,13.87,46.32,1.23,132.55
2021-02-09,243.77,136.01,849.46,1.65,62.84,11.93,5.5,90.91,3305.0,188.21,559.07,33.31,142.633,8.23,67.48,62.8,269.45,17.44,,34.97,266.49,15.61,32.95,358.78,2.32,4.19,21.05,390.25,42.51,38.17,4.37,106.22,28.62,59.87,42.35,,179.52,,50.31,49.09,,284.2,2075.39,49.7,11.33,27.96,56.06,56.72,59.61,92.32,43.32,6.69,24.08,40.19,17.1,,199.88,5.29,258.12,215.12,62.13,13.59,,41.33,22.9,166.27,206.02,6.06,51.18,145.83,333.51,2.14,147.76,50.63,141.79,39.86,8.89,29.53,154.93,12.61,112.64,16.31,206.52,23.12,68.89,11.8,4.6,1.35,13.16,6.78,116.82,359.56,430.03,3.81,58.78,9.58,13.78,46.75,2.08,132.68
2021-02-10,242.82,135.39,804.82,2.95,61.26,11.76,5.8,92.35,3286.58,189.63,563.59,32.87,147.643,8.16,64.33,62.6,271.87,17.41,,34.74,267.79,18.92,32.98,358.64,2.55,4.17,20.93,390.08,42.9,35.7,6.0,105.87,28.55,67.77,63.91,,179.34,,51.2,52.17,13.1,283.18,2086.48,49.6,11.16,26.52,54.88,52.39,63.18,91.2,43.78,7.05,24.14,38.46,22.8,,211.66,4.96,257.49,211.92,62.71,15.55,,39.3,22.97,166.81,205.93,6.07,51.28,144.13,332.75,2.07,145.04,51.12,142.46,36.56,9.09,28.68,153.1,10.25,113.31,16.64,206.44,22.99,68.77,11.38,4.57,1.37,12.5,6.83,113.58,356.12,431.0,,58.86,9.83,12.98,45.85,2.4,133.69
2021-02-11,244.49,135.13,811.66,2.38,60.27,11.45,5.61,92.66,3262.13,190.91,557.59,31.5,152.508,8.18,63.99,62.23,270.39,16.99,,34.43,268.93,14.47,32.88,359.22,2.66,4.1,20.72,390.71,42.72,33.11,3.67,105.86,28.69,68.56,32.16,,183.44,,51.1,40.65,12.46,285.03,2088.75,50.3,11.98,25.76,53.5,59.41,60.71,91.68,43.44,7.06,23.77,37.46,23.4,,216.84,4.75,265.93,210.66,59.19,12.15,,37.15,22.62,166.06,206.42,6.11,51.42,144.02,334.58,2.03,146.48,49.84,143.54,43.09,8.75,28.08,154.57,10.99,113.97,16.52,210.66,23.07,67.99,11.7,4.33,1.34,12.01,6.78,112.59,352.2,432.77,3.85,60.66,9.56,13.0,43.89,2.21,139.16
2021-02-12,244.99,135.37,816.12,2.08,59.85,11.45,5.59,93.77,3277.71,187.67,556.52,39.98,149.613,8.04,63.19,61.97,270.5,17.27,,34.72,267.85,12.48,33.37,361.05,2.57,4.17,20.6,392.64,43.29,31.91,3.75,105.3,28.8,71.9,29.0,,183.74,,52.4,40.31,13.04,298.37,2095.03,50.69,11.6,26.2,53.6,54.53,60.63,93.84,43.94,7.26,23.54,36.19,21.6,,212.68,4.62,272.75,210.98,61.07,12.27,,37.98,21.83,166.58,207.49,6.09,51.34,144.47,336.45,2.01,154.67,50.52,142.12,49.28,8.97,27.45,156.58,10.28,113.53,16.45,209.96,23.9,67.63,13.7,4.2,1.36,12.08,6.82,118.82,352.75,433.11,3.83,61.81,9.74,14.22,46.66,2.48,138.06
2021-02-16,243.7,133.19,796.22,2.19,59.23,11.54,5.65,91.46,3268.95,186.35,557.28,52.7,153.303,7.915,59.0,62.81,273.97,17.82,,34.69,270.7,14.09,34.27,360.71,2.37,4.13,22.47,392.3,44.65,27.84,4.18,106.15,28.97,73.96,34.63,,178.53,,49.51,42.13,12.21,304.79,2110.7,50.27,11.5,23.81,53.46,50.36,60.52,95.76,45.71,7.28,25.19,34.11,19.35,,209.86,4.47,276.02,217.18,60.5,13.19,,37.25,21.94,165.07,207.12,5.99,51.96,145.66,335.54,2.08,145.88,52.04,141.71,59.5,9.55,26.56,155.12,10.96,114.97,16.73,207.9,24.3,74.2,15.57,4.12,1.52,11.49,6.96,115.26,354.0,444.51,3.76,62.47,10.08,13.78,43.28,2.33,140.05
2021-02-17,244.2,130.84,798.15,1.72,57.32,11.48,5.55,89.94,3308.64,186.44,551.34,56.23,149.06,7.8,56.23,62.72,273.57,17.99,,34.89,270.83,13.06,34.41,360.79,2.32,4.11,23.2,392.39,44.39,27.08,3.73,104.44,29.57,71.79,31.51,,176.76,,45.94,40.46,11.32,297.2,2118.62,50.13,11.54,22.12,52.89,49.59,60.81,94.88,46.08,7.31,25.47,32.43,20.25,,201.96,4.08,270.94,215.52,58.86,12.48,,37.33,21.72,165.66,206.69,6.01,52.44,147.2,333.93,2.02,139.23,52.85,143.99,77.9,9.58,24.15,152.17,10.23,114.92,16.92,207.51,23.88,75.11,14.54,4.28,1.47,11.32,6.89,117.6,358.04,429.42,3.62,61.85,9.97,15.37,45.96,2.57,136.27
2021-02-18,243.79,129.71,787.38,1.45,54.43,11.43,5.51,88.64,3328.23,183.0,548.22,58.05,148.29,7.555,50.23,62.87,269.39,17.71,,34.56,264.51,12.02,34.19,359.25,2.21,4.12,22.89,390.72,44.38,25.17,3.41,104.97,29.23,72.26,27.1,,169.57,,40.69,36.65,10.94,290.81,2105.81,50.77,12.1,18.46,52.16,48.79,59.0,93.04,44.96,7.42,25.2,31.22,18.15,,198.04,3.73,270.85,208.48,58.28,11.72,,36.31,20.36,165.74,205.5,6.02,51.95,137.66,332.47,1.85,138.45,52.02,145.09,62.03,9.12,22.24,149.19,10.17,113.52,16.81,209.35,23.23,75.12,12.82,4.31,1.37,10.83,6.78,115.66,356.92,417.91,3.54,61.61,9.74,13.97,42.23,2.23,134.63
2021-02-19,240.97,129.87,781.3,1.53,55.04,11.58,5.7,89.58,3249.9,183.65,540.22,52.94,149.265,7.71,55.89,65.52,261.56,18.68,,34.44,263.59,12.21,34.54,358.59,2.28,4.07,24.59,390.03,45.67,29.0,3.52,103.37,29.0,72.28,29.21,,174.74,,40.59,38.63,10.9,286.92,2088.81,50.11,12.18,20.22,52.57,51.19,58.39,96.16,48.03,7.59,26.85,32.96,18.3,,201.07,3.86,276.57,217.47,60.91,12.3,,36.34,21.36,162.98,205.97,6.01,52.81,138.34,331.02,1.85,139.71,52.37,142.02,71.33,9.45,22.26,152.61,10.27,115.54,17.39,204.73,22.69,78.87,13.57,4.34,1.43,10.98,7.0,120.35,354.77,417.26,3.7,63.01,9.9,13.84,42.95,2.15,136.66
2021-02-22,234.51,126.0,714.5,1.43,50.68,11.7,6.55,85.37,3180.74,191.76,533.78,57.37,143.557,7.94,48.6,63.41,260.33,20.44,,34.26,254.0,11.77,35.15,355.77,2.1,3.96,25.97,387.03,47.74,28.0,3.26,101.81,29.32,70.49,26.29,,159.37,,46.0,37.01,10.68,273.85,2054.26,50.63,11.69,17.87,51.98,47.13,55.31,100.0,49.7,7.98,28.56,31.34,16.8,,195.34,3.53,268.08,212.88,60.37,11.69,,36.29,20.92,161.87,204.01,6.02,54.79,137.69,322.44,1.87,125.75,54.3,136.67,64.76,10.2,22.01,143.78,9.18,113.28,18.49,208.32,21.29,86.23,11.85,4.28,1.49,11.08,7.47,117.82,350.21,394.34,3.89,60.71,9.94,12.88,40.82,1.86,133.57
2021-02-23,233.27,125.86,698.84,1.26,49.11,11.62,7.7,84.74,3194.5,197.09,546.15,35.21,141.42,7.91,46.58,70.45,265.86,20.66,,33.91,252.75,11.21,35.52,356.22,1.89,3.95,26.46,387.5,48.34,26.75,3.04,101.37,29.18,73.17,24.79,,150.17,,44.97,35.31,10.4,265.0,2060.12,50.54,11.4,17.17,51.11,44.16,56.0,100.72,50.61,7.44,28.62,16.465,15.45,,187.59,3.23,256.59,212.12,60.27,11.13,,33.18,19.69,160.44,203.98,5.95,56.72,135.47,321.48,1.7,126.89,55.05,136.13,48.8,11.16,21.17,139.04,8.59,112.43,19.15,212.11,20.12,90.05,10.22,4.01,1.57,10.13,7.72,119.39,342.15,388.16,3.82,61.12,9.88,11.68,38.93,1.67,129.1
2021-02-24,234.55,125.35,742.02,1.45,51.86,12.27,9.09,86.94,3159.53,197.51,553.41,28.7,144.99,7.94,50.16,69.47,264.31,21.82,,33.75,250.34,11.64,36.38,360.16,2.05,4.04,27.01,391.77,49.6,26.39,3.36,104.38,29.38,71.92,27.98,,144.79,,91.71,35.6,11.32,266.07,2083.81,50.71,11.29,18.35,52.9,46.12,53.91,104.96,54.96,7.62,31.27,15.13,20.25,,200.2,3.45,237.32,229.34,60.28,11.41,,34.49,21.16,162.59,206.27,5.99,59.29,133.21,324.13,1.77,122.72,56.7,135.65,52.27,11.84,20.42,138.32,8.93,109.6,19.14,219.43,19.41,96.66,11.19,4.03,1.71,10.34,8.12,120.34,340.7,385.23,4.15,63.19,10.45,12.01,39.41,1.97,132.3
2021-02-25,228.99,120.99,682.22,1.37,46.81,11.76,8.29,82.42,3057.16,190.98,546.7,27.82,133.075,7.445,43.34,63.26,254.69,20.86,,33.82,240.18,10.82,35.93,351.52,1.85,4.05,25.47,382.33,48.25,23.96,3.08,103.47,28.63,74.59,24.5,,148.38,,108.73,33.21,10.58,253.94,2015.95,50.17,11.04,16.38,50.6,42.24,51.45,102.08,51.78,7.28,28.76,18.87,17.1,,182.06,3.18,227.11,216.45,57.81,10.79,,32.92,19.72,162.76,200.88,5.86,58.31,131.95,312.83,1.68,115.21,55.76,135.54,45.67,11.3,18.97,129.51,8.0,107.08,18.49,213.75,18.72,91.63,10.02,3.9,1.59,9.71,8.06,109.69,333.9,364.73,3.84,60.4,10.12,11.49,34.91,1.68,126.0
2021-02-26,232.38,121.26,675.5,1.33,45.78,11.7,8.01,84.51,3092.93,189.04,538.85,30.75,137.145,7.52,48.38,65.66,257.62,,,33.49,237.76,10.52,34.71,349.59,1.87,3.92,26.75,380.36,47.94,23.9,3.03,108.03,27.89,77.06,24.36,,154.81,,101.74,32.75,10.05,259.85,2021.91,48.99,11.15,16.94,51.33,37.23,51.75,100.32,52.68,7.29,29.56,16.17,15.6,,206.35,3.19,230.03,212.01,61.53,10.45,,30.83,18.1,158.46,200.08,5.85,58.13,129.92,314.14,1.7,120.47,54.37,134.78,43.74,11.1,19.61,130.36,10.95,105.81,18.43,212.39,18.43,93.27,9.73,3.89,1.58,9.4,7.64,115.78,331.0,373.61,3.89,60.78,10.28,11.1,35.3,1.77,125.94
2021-03-01,236.94,127.79,718.43,1.35,49.76,11.98,9.18,86.39,3146.14,194.98,550.64,30.63,138.417,8.145,52.46,66.67,264.91,21.18,,33.69,241.69,11.04,35.79,358.12,2.06,4.04,26.31,389.58,48.06,24.81,3.15,106.87,28.09,77.63,25.56,,157.4,,120.4,34.73,10.91,273.63,2069.66,49.9,11.56,18.69,52.54,38.14,54.4,104.88,53.31,7.33,29.85,17.34,16.2,,196.42,3.63,241.0,224.39,68.72,11.03,,30.11,18.12,159.32,205.22,6.02,58.06,131.37,323.59,1.695,123.81,56.4,137.65,53.6,11.2,19.58,136.7,10.02,108.08,18.48,216.63,19.34,91.35,9.84,4.0,1.61,10.37,8.12,126.26,331.77,409.66,3.92,62.88,10.52,11.6,38.78,1.74,129.13
2021-03-02,233.87,125.12,686.44,1.38,43.29,12.55,8.93,84.13,3094.53,193.94,547.82,27.77,134.063,8.1,48.78,64.51,259.0,21.44,,33.51,234.42,11.03,35.53,355.35,2.12,4.04,27.59,386.54,48.23,24.48,3.2,107.2,28.22,73.67,25.9,,146.81,,118.18,35.25,10.5,269.19,2064.48,50.1,11.39,17.55,54.11,33.77,54.65,103.84,53.21,7.41,31.18,16.13,15.45,,189.9,3.38,252.2,223.14,68.58,10.62,,28.5,17.89,159.02,203.29,5.98,57.81,130.11,318.4,1.65,117.97,56.07,137.02,49.1,11.23,18.82,133.51,9.6,105.77,18.46,215.77,18.77,93.62,9.48,3.96,1.58,9.04,7.98,125.13,328.46,372.79,3.99,61.24,10.62,10.02,41.89,1.69,126.0
2021-03-03,227.56,122.06,653.2,1.3,41.53,12.17,8.58,80.86,3005.0,192.26,520.7,24.2,128.048,8.47,43.81,60.02,255.41,22.17,,34.39,236.27,10.46,36.42,350.66,2.03,3.98,28.67,381.42,48.35,23.59,3.06,106.22,28.72,70.86,25.29,,131.22,,124.18,33.24,10.15,255.06,2011.41,49.98,11.09,15.76,52.67,32.03,56.11,107.52,54.57,7.44,33.13,14.92,14.85,,180.4,3.19,234.2,228.56,65.75,10.31,,28.33,16.54,156.22,200.36,5.89,57.82,127.59,309.16,1.57,108.08,56.52,134.26,49.57,11.63,17.99,125.11,10.46,104.52,19.12,214.85,17.22,94.48,8.55,3.68,1.6,8.29,7.87,117.73,323.92,341.57,4.0,59.9,10.51,9.56,34.14,1.55,122.89
2021-03-04,226.73,120.13,621.44,1.16,39.28,11.93,8.03,77.75,2977.57,188.03,511.29,24.34,123.702,7.97,40.02,57.71,257.64,21.24,,34.2,230.5,9.82,36.5,346.34,1.87,3.82,27.4,376.7,46.96,24.73,2.82,104.89,28.92,66.75,22.65,,132.3,,132.35,31.01,9.84,239.07,2033.93,49.94,10.48,14.08,51.83,30.3,53.07,108.56,52.05,7.33,32.9,14.46,13.142,,180.23,2.86,218.41,224.71,61.91,9.64,,24.21,16.03,153.07,197.19,5.79,56.08,127.53,304.1,1.94,104.75,58.71,132.04,44.29,12.36,17.14,118.43,8.97,101.84,18.82,211.5,16.06,91.61,6.9,3.5,,7.29,8.04,108.89,319.04,343.09,3.84,58.33,10.32,9.15,32.11,1.41,115.59
2021-03-05,231.6,121.42,597.95,1.135,38.11,12.27,8.05,78.52,3000.46,189.99,516.39,24.4,124.615,8.08,39.3,57.43,264.28,20.45,,34.39,233.89,9.6,36.93,352.69,1.78,3.88,26.09,383.63,46.21,23.95,2.68,105.2,29.62,66.95,21.63,,132.19,,137.74,31.17,9.45,239.05,2097.07,50.79,10.31,13.05,53.75,27.29,55.54,108.8,50.52,7.16,28.85,13.73,12.855,,179.81,,216.44,223.22,59.52,9.48,,26.13,14.9,156.1,200.75,5.89,56.92,129.12,308.68,1.77,105.13,60.93,133.35,40.3,12.98,17.77,117.07,8.74,104.14,18.63,215.41,17.72,86.51,7.15,3.53,1.58,7.84,8.15,108.23,317.32,337.43,3.76,60.74,10.4,9.19,29.96,1.42,120.8
2021-03-08,227.39,116.36,563.0,1.18,35.21,12.65,9.29,73.96,2951.95,201.91,493.33,22.09,115.933,7.96,38.11,52.89,255.31,21.47,,34.35,226.69,9.61,37.13,350.96,1.88,3.87,26.69,381.72,47.88,22.52,2.83,105.03,29.99,63.48,22.42,,123.47,,194.5,30.86,9.75,226.09,2007.5,51.64,9.85,12.62,54.98,26.53,53.2,113.36,54.06,7.3,29.31,15.5,14.7,,180.81,2.82,201.87,224.03,60.5,9.44,,25.68,14.62,157.4,199.77,5.91,60.55,127.88,299.94,1.76,101.35,60.87,134.56,38.98,12.38,15.94,110.26,8.63,100.25,20.46,220.27,16.11,87.91,7.77,3.52,1.58,7.35,8.1,109.28,311.42,310.93,3.73,59.85,10.63,8.91,27.31,1.38,113.93
2021-03-09,233.78,121.09,673.58,1.39,41.35,12.57,10.5,78.53,3062.85,194.51,506.44,24.46,125.202,8.29,42.32,56.3,265.74,21.6,,34.45,238.14,10.3,36.32,355.87,2.09,3.96,27.58,387.17,47.62,24.26,3.09,106.55,29.64,67.52,24.41,,130.87,,246.9,33.0,10.45,241.76,2040.36,50.86,10.28,15.23,54.65,30.2,55.25,112.0,53.43,7.34,29.73,16.35,15.3,,183.11,3.24,225.09,230.61,62.2,9.96,,28.48,15.85,157.7,202.87,5.97,58.93,128.89,311.77,1.9,116.02,59.93,135.95,52.16,12.0,16.99,121.75,8.78,101.52,20.25,220.36,17.48,89.56,9.02,3.7,1.6,8.19,8.05,115.65,318.78,342.11,3.76,62.67,10.61,9.75,28.91,1.59,116.38
2021-03-10,232.42,119.98,668.06,1.31,41.32,12.91,9.85,77.52,3057.64,195.06,504.54,24.7,124.683,9.31,42.83,55.07,264.9,21.75,,34.93,234.3,9.85,37.37,358.07,1.98,3.96,26.7,389.58,47.8,24.75,2.89,107.78,29.99,64.83,24.1,,129.75,,265.0,31.91,10.34,242.07,2036.19,51.44,9.95,16.28,56.83,30.59,57.68,106.0,53.92,7.43,29.54,15.94,14.7,69.5,183.79,3.2,226.73,245.34,69.29,9.73,,28.63,16.0,159.15,204.32,6.06,58.51,132.18,310.88,2.15,111.32,61.77,137.59,56.5,12.22,16.63,121.19,8.11,100.99,19.9,223.17,19.06,87.32,8.67,3.72,1.64,8.11,8.58,123.34,323.83,336.03,3.75,62.25,10.74,9.98,30.05,1.53,113.83
2021-03-11,237.13,121.96,699.6,1.42,46.03,12.81,10.28,81.23,3113.59,196.75,523.06,26.84,129.935,9.81,48.16,59.62,273.88,22.15,,34.71,240.8,10.59,37.24,361.85,2.1,4.1,27.47,393.53,48.32,26.73,4.04,107.32,29.54,68.46,28.2,,140.47,,260.0,34.28,10.7,253.83,2100.54,50.88,10.21,18.36,56.33,33.58,58.95,98.16,54.06,7.47,30.26,17.5,15.45,73.9,197.87,3.44,241.72,252.0,71.61,10.48,,30.43,17.095,159.14,206.99,6.14,58.47,132.13,318.04,2.13,117.65,61.31,141.19,63.31,12.51,19.11,128.68,9.6,103.2,19.43,226.15,19.36,87.99,9.53,3.77,,8.67,8.36,130.97,328.65,355.17,3.76,63.31,10.84,10.57,33.65,1.6,120.58
2021-03-12,235.75,121.03,693.73,1.42,45.5,13.37,11.16,81.05,3089.49,197.16,518.02,26.77,128.56,10.75,47.25,62.69,268.4,23.37,,34.94,231.87,10.57,37.94,362.36,2.29,4.22,28.46,394.06,49.83,26.92,4.44,107.81,29.81,68.1,27.57,,136.99,,264.5,34.2,11.85,250.35,2050.0,50.36,10.16,18.16,59.26,34.55,60.35,100.64,56.29,7.49,30.73,16.87,15.0,69.7,206.74,3.36,242.11,269.19,71.75,10.34,,27.84,17.02,159.6,207.4,6.16,61.03,134.12,315.46,2.11,111.55,61.97,140.45,62.81,12.2,18.64,126.68,10.0,104.56,20.43,224.36,19.02,90.22,9.38,3.89,1.64,8.91,8.48,130.47,331.14,346.39,3.84,62.9,10.93,10.5,32.31,1.61,118.3
2021-03-15,234.81,123.99,707.94,1.62,44.93,13.2,14.04,82.5,3081.68,196.76,520.25,28.69,131.913,12.25,46.46,63.74,273.75,25.17,,35.41,230.28,11.14,37.75,364.46,2.49,4.3,29.79,396.41,50.99,26.79,4.4,108.9,29.93,70.28,30.47,,143.66,,220.14,35.56,11.68,249.98,2054.44,51.03,10.28,17.03,57.94,34.8,60.19,106.8,60.94,7.68,31.56,17.83,14.917,72.15,209.99,3.3,251.23,265.63,67.75,10.67,,25.91,17.06,160.42,208.85,6.25,62.1,133.43,318.83,2.31,112.74,60.39,144.94,63.43,12.05,19.11,128.88,9.9,105.39,21.64,223.27,19.48,94.55,9.67,3.94,1.7,8.875,8.31,136.47,330.51,350.0,3.99,63.79,11.13,10.45,33.43,1.73,119.08
2021-03-16,237.71,125.57,676.88,1.51,43.68,12.49,13.02,82.75,3091.86,194.24,524.03,31.1,132.913,12.83,42.68,62.23,279.28,24.47,,35.83,226.93,10.44,37.64,364.05,2.26,4.24,28.25,395.91,49.39,25.61,4.09,111.34,29.99,69.25,26.97,,156.02,,208.17,33.73,11.46,249.31,2083.89,51.22,10.31,15.42,57.12,32.51,58.85,105.2,59.81,7.68,30.1,16.69,14.1,77.0,200.01,3.07,243.36,255.21,67.14,10.19,,24.7,15.85,161.37,208.01,6.33,60.54,133.39,320.58,2.16,107.96,59.11,144.65,56.98,11.46,18.34,126.02,9.13,106.56,20.74,224.7,18.45,89.52,8.73,4.15,1.79,8.61,8.09,124.5,327.25,335.08,3.96,64.78,11.12,10.47,31.96,1.62,119.35
